"Time (s),""Acceleration x (m/s^2)"",""Acceleration y (m/s^2)"",""Acceleration z (m/s^2)"",""Absolute acceleration (m/s^2)"""
"4.872720695E0,8.446197510E-1,-6.355285645E-1,3.371978760E0,3.533768503E0"
"4.876626945E0,8.829193115E-1,-5.589141846E-1,3.103820801E0,3.275001548E0"
"4.880533195E0,8.829193115E-1,-4.440002441E-1,2.816513062E0,2.984866589E0"
"4.884439445E0,8.829193115E-1,-3.673858643E-1,2.605834961E0,2.775769214E0"
"4.888345695E0,8.637695312E-1,-2.716064453E-1,2.375991821E0,2.542676739E0"
"4.892282462E0,9.595336914E-1,-1.949920654E-1,2.050369263E0,2.272166570E0"
"4.896188712E0,9.595336914E-1,-6.092834473E-2,1.686462402E0,1.941281176E0"
"4.900094962E0,1.036148071E0,1.568603516E-2,1.284225464E0,1.650176936E0"
"4.904001212E0,1.074462891E0,-3.463745117E-3,7.287750244E-1,1.298304871E0"
"4.907907462E0,1.151077271E0,-2.261352539E-2,1.733245850E-1,1.164273020E0"
"4.911813712E0,1.285140991E0,5.400085449E-2,-1.331329346E-1,1.293146487E0"
"4.915719962E0,1.438369751E0,2.072296143E-1,-1.905975342E-1,1.465666768E0"
"4.919656730E0,1.380920410E0,2.646942139E-1,-1.522979736E-1,1.414283875E0"
"4.923562980E0,1.246841431E0,2.263793945E-1,9.307861328E-4,1.267226124E0"
"4.927469230E0,1.074462891E0,1.306152344E-1,3.457031250E-1,1.136240069E0"
"4.931619620E0,9.978485107E-1,1.568603516E-2,8.245391846E-1,1.294531795E0"
"4.935281730E0,7.871551514E-1,-1.566925049E-1,1.245925903E0,1.482058410E0"
"4.939187980E0,6.530761719E-1,-3.482208252E-1,1.858840942E0,2.000763824E0"
"4.943094230E0,4.998474121E-1,-6.355285645E-1,2.624984741E0,2.746686892E0"
"4.947030997E0,3.466186523E-1,-9.419860840E-1,3.506042480E0,3.646891299E0"
"4.950937247E0,2.317047119E-1,-1.344207764E0,4.482879639E0,4.685807448E0"
"4.954843497E0,9.762573242E-2,-1.688980103E0,5.383102417E0,5.642692283E0"
"4.958749747E0,-3.645324707E-2,-2.052902222E0,6.321624756E0,6.646704140E0"
"4.962655997E0,-2.088317871E-1,-2.493438721E0,7.451690674E0,7.860568762E0"
"4.966562247E0,-2.854461670E-1,-2.761581421E0,8.505142212E0,8.946801412E0"
"4.970499015E0,-4.003753662E-1,-3.106353760E0,9.539443970E0,1.004045444E1"
"4.974405265E0,-5.344543457E-1,-3.508575439E0,1.059288025E1,1.117160933E1"
"4.978311515E0,-6.302185059E-1,-3.815032959E0,1.178041077E1,1.239877936E1"
"4.982217765E0,-6.685180664E-1,-4.159790039E0,1.283386230E1,1.350773079E1"
"4.986124015E0,-8.217468262E-1,-4.562026978E0,1.360000610E1,1.436828187E1"
"4.990030265E0,-8.792114258E-1,-4.772705078E0,1.432783508E1,1.512741170E1"
"4.993936515E0,-9.175262451E-1,-4.811019897E0,1.515144348E1,1.592337924E1"
"4.997873282E0,-1.032440186E0,-4.849319458E0,1.591758728E1,1.667187502E1"
"5.001779532E0,-1.204818726E0,-4.830169678E0,1.664543152E1,1.737390335E1"
"5.005685782E0,-1.204818726E0,-4.715255737E0,1.733496094E1,1.800516858E1"
"5.009592032E0,-1.243133545E0,-4.638641357E0,1.787126160E1,1.850525238E1"
"5.013498282E0,-1.319747925E0,-4.657791138E0,1.829263306E1,1.892239882E1"
"5.017404532E0,-1.300598145E0,-4.772705078E0,1.875231934E1,1.939380700E1"
"5.021310782E0,-1.204818726E0,-4.868484497E0,1.928863525E1,1.993000701E1"
"5.025247550E0,-1.204818726E0,-4.983398438E0,1.976747131E1,2.042152713E1"
"5.029153800E0,-1.223983765E0,-5.117477417E0,2.028462219E1,2.095596833E1"
"5.033060050E0,-1.223983765E0,-5.174942017E0,2.084007263E1,2.150783086E1"
"5.036966300E0,-1.300598145E0,-5.213241577E0,2.135722351E1,2.202272552E1"
"5.040872550E0,-1.300598145E0,-5.251556396E0,2.168283081E1,2.234760730E1"
"5.044778800E0,-1.223983765E0,-5.309005737E0,2.183605957E1,2.250549212E1"
"5.048685050E0,-1.147369385E0,-5.328170776E0,2.172113037E1,2.239449408E1"
"5.052621818E0,-1.013290405E0,-5.366470337E0,2.124229431E1,2.193309894E1"
"5.056528068E0,-8.409118652E-1,-5.366470337E0,2.061022949E1,2.131402581E1"
"5.060434318E0,-5.152893066E-1,-5.232391357E0,1.984408569E1,2.052878904E1"
"5.064340568E0,-2.854461670E-1,-4.983398438E0,1.905879211E1,1.970160644E1"
"5.068246818E0,-1.130676270E-1,-4.676940918E0,1.819686890E1,1.878862949E1"
"5.072153068E0,-7.475280762E-2,-4.408798218E0,1.739242554E1,1.794267415E1"
"5.076089835E0,-1.322174072E-1,-4.198104858E0,1.653050232E1,1.705576362E1"
"5.079996085E0,-9.391784668E-2,-3.891647339E0,1.572605896E1,1.620069968E1"
"5.083902335E0,1.359252930E-1,-3.623489380E0,1.507482910E1,1.550479356E1"
"5.087808585E0,1.742401123E-1,-3.489425659E0,1.442361450E1,1.484072459E1"
"5.091714835E0,2.317047119E-1,-3.317031860E0,1.386814880E1,1.426120397E1"
"5.095621085E0,4.232330322E-1,-3.125503540E0,1.331269836E1,1.368122203E1"
"5.099527335E0,4.998474121E-1,-2.991424561E0,1.268063354E1,1.303828729E1"
"5.103433585E0,4.998474121E-1,-2.857345581E0,1.210601807E1,1.244869249E1"
"5.107339835E0,4.615478516E-1,-2.742431641E0,1.156971741E1,1.189925706E1"
"5.111276603E0,4.232330322E-1,-2.646667480E0,1.107173157E1,1.139154137E1"
"5.115182853E0,3.657684326E-1,-2.608352661E0,1.061204529E1,1.093402009E1"
"5.119089103E0,2.317047119E-1,-2.589202881E0,1.022897339E1,1.055412503E1"
"5.122995353E0,3.274688721E-1,-2.474273682E0,9.826736450E0,1.013873835E1"
"5.126901603E0,2.317047119E-1,-2.359359741E0,9.424514771E0,9.718114227E0"
"5.130807853E0,1.742401123E-1,-2.206130981E0,8.907363892E0,9.178153683E0"
"5.134714103E0,1.742401123E-1,-2.110366821E0,8.466842651E0,8.727624661E0"
"5.138650870E0,1.742401123E-1,-2.091201782E0,7.987991333E0,8.259024764E0"
"5.142557120E0,1.933898926E-1,-2.033752441E0,7.509155273E0,7.782092364E0"
"5.146463370E0,2.508544922E-1,-1.937973022E0,7.126083374E0,7.389163123E0"
"5.150369620E0,3.083190918E-1,-1.823059082E0,6.723861694E0,6.973443996E0"
"5.154275870E0,3.849334717E-1,-1.708129883E0,6.245010376E0,6.485833491E0"
"5.158182120E0,4.998474121E-1,-1.574050903E0,5.766174316E0,5.998020501E0"
"5.162088370E0,5.189971924E-1,-1.401672363E0,5.287338257E0,5.494541777E0"
"5.165994620E0,5.573120117E-1,-1.267593384E0,4.904266357E0,5.096000213E0"
"5.169900870E0,6.147766113E-1,-1.171829224E0,4.329650879E0,4.527362449E0"
"5.173837638E0,6.530761719E-1,-1.114364624E0,3.774200439E0,3.989098389E0"
"5.177743888E0,8.254547119E-1,-1.076065063E0,3.429428101E0,3.687854200E0"
"5.181650138E0,9.403839111E-1,-9.419860840E-1,3.257049561E0,3.518526897E0"
"5.185556388E0,9.595336914E-1,-8.653717041E-1,3.065521240E0,3.326709119E0"
"5.189462638E0,9.403839111E-1,-7.121429443E-1,2.912292480E0,3.142119820E0"
"5.193368888E0,8.446197510E-1,-5.589141846E-1,2.739898682E0,2.921097803E0"
"5.197275138E0,8.063049316E-1,-4.248352051E-1,2.586669922E0,2.742530561E0"
"5.201181388E0,8.254547119E-1,-2.524566650E-1,2.356826782E0,2.509928750E0"
"5.205118155E0,7.871551514E-1,-9.922790527E-2,2.050369263E0,2.198516209E0"
"5.209024405E0,7.680053711E-1,1.306152344E-1,1.858840942E0,2.015485609E0"
"5.212930655E0,7.105407715E-1,3.221435547E-1,1.705612183E0,1.875568601E0"
"5.216836905E0,6.530761719E-1,4.753723145E-1,1.494918823E0,1.699196755E0"
"5.220743155E0,5.573120117E-1,6.477661133E-1,1.322540283E0,1.574582617E0"
"5.224649405E0,4.806976318E-1,7.818298340E-1,1.150161743E0,1.471461905E0"
"5.228555655E0,4.232330322E-1,8.967590332E-1,9.394683838E-1,1.365980896E0"
"5.232461905E0,2.700042725E-1,8.584442139E-1,8.628540039E-1,1.246734056E0"
"5.236398673E0,2.125396729E-1,6.669158936E-1,1.016082764E0,1.233845251E0"
"5.240304923E0,2.125396729E-1,5.136871338E-1,1.207611084E0,1.329425483E0"
"5.244211173E0,2.317047119E-1,2.455291748E-1,1.360839844E0,1.402090129E0"
"5.248117423E0,2.508544922E-1,-6.092834473E-2,1.552383423E0,1.573700903E0"
"5.252023673E0,2.700042725E-1,-3.482208252E-1,1.763076782E0,1.817305640E0"
"5.255929923E0,2.891540527E-1,-6.163787842E-1,2.031219482E0,2.142285102E0"
"5.259866691E0,1.933898926E-1,-8.653717041E-1,2.395141602E0,2.554010793E0"
"5.263772941E0,1.359252930E-1,-1.018600464E0,2.969741821E0,3.142513178E0"
"5.267679191E0,4.016113281E-2,-1.210144043E0,3.678436279E0,3.872590216E0"
"5.271585441E0,-9.391784668E-2,-1.363372803E0,4.387115479E0,4.595039519E0"
"5.275491691E0,-3.046112061E-1,-1.574050903E0,5.172409058E0,5.415186026E0"
"5.279397941E0,-4.578399658E-1,-1.880523682E0,6.015167236E0,6.318878352E0"
"5.283304191E0,-5.152893066E-1,-2.110366821E0,6.972854614E0,7.303415137E0"
"5.287210441E0,-5.919036865E-1,-2.359359741E0,7.834762573E0,8.203684108E0"
"5.291116691E0,-6.876831055E-1,-2.665817261E0,8.581756592E0,9.012548803E0"
"5.295053458E0,-8.792114258E-1,-3.048889160E0,9.290435791E0,9.817379234E0"
"5.298959708E0,-9.749755859E-1,-3.240417480E0,9.999130249E0,1.055620616E1"
"5.302865958E0,-8.792114258E-1,-3.221267700E0,1.078442383E1,1.128952504E1"
"5.306772208E0,-8.600616455E-1,-3.221267700E0,1.158886719E1,1.205894333E1"
"5.310922599E0,-9.175262451E-1,-3.221267700E0,1.254655457E1,1.298593283E1"
"5.314584708E0,-1.147369385E0,-3.336196899E0,1.338931274E1,1.384631222E1"
"5.318490958E0,-1.262283325E0,-3.470260620E0,1.415545654E1,1.462918377E1"
"5.322427726E0,-1.415512085E0,-3.719268799E0,1.507482910E1,1.559125099E1"
"5.326333976E0,-1.549591064E0,-4.102340698E0,1.608998108E1,1.667686790E1"
"5.330240226E0,-1.511276245E0,-4.657791138E0,1.710511780E1,1.779224632E1"
"5.334146476E0,-1.281433105E0,-5.174942017E0,1.815856934E1,1.892500293E1"
"5.338052726E0,-9.175262451E-1,-5.711242676E0,1.917370605E1,2.002726020E1"
"5.341958976E0,-6.876831055E-1,-6.151779175E0,2.015054321E1,2.107988821E1"
"5.345865226E0,-5.536041260E-1,-6.515686035E0,2.116567993E1,2.215280228E1"
"5.349771476E0,-4.386749268E-1,-6.879608154E0,2.216166687E1,2.320906983E1"
"5.353708243E0,-3.620605469E-1,-7.109451294E0,2.296612549E1,2.404409086E1"
"5.357614493E0,-3.620605469E-1,-7.205215454E0,2.354072571E1,2.462137251E1"
"5.361520743E0,-4.769897461E-1,-7.128601074E0,2.384718323E1,2.489442951E1"
"5.365426993E0,-6.685180664E-1,-6.937072754E0,2.388549805E1,2.488145719E1"
"5.369333243E0,-7.834472656E-1,-6.649765015E0,2.367480469E1,2.460344572E1"
"5.373239493E0,-8.025970459E-1,-6.400772095E0,2.319596863E1,2.407627475E1"
"5.377145743E0,-7.834472656E-1,-6.190078735E0,2.244897461E1,2.329994260E1"
"5.381051993E0,-7.068328857E-1,-5.960235596E0,2.158706665E1,2.240592483E1"
"5.384988761E0,-4.003753662E-1,-5.615478516E0,2.059107971E1,2.134681389E1"
"5.388895011E0,-1.322174072E-1,-5.366470337E0,1.946101379E1,2.018780680E1"
"5.392801261E0,1.861572266E-3,-5.251556396E0,1.817771912E1,1.892110780E1"
"5.396707511E0,7.847595215E-2,-4.983398438E0,1.706680298E1,1.777965642E1"
"5.400613761E0,2.125396729E-1,-4.676940918E0,1.605166626E1,1.672049459E1"
"5.404733634E0,4.423828125E-1,-4.293869019E0,1.495991516E1,1.557023042E1"
"5.408426261E0,6.722259521E-1,-3.949111938E0,1.396392822E1,1.452716986E1"
"5.412332511E0,7.871551514E-1,-3.642654419E0,1.317861938E1,1.369542089E1"
"5.416238761E0,8.446197510E-1,-3.297882080E0,1.235502625E1,1.281546262E1"
"5.420175528E0,9.020690918E-1,-2.953125000E0,1.151225281E1,1.191917114E1"
"5.424081778E0,8.063049316E-1,-2.665817261E0,1.074610901E1,1.110115166E1"
"5.427988028E0,6.913909912E-1,-2.550888062E0,9.960815430E0,1.030547890E1"
"5.431894278E0,5.764617920E-1,-2.301895142E0,9.252136230E0,9.551599566E0"
"5.435800528E0,4.806976318E-1,-1.899673462E0,8.639221191E0,8.858666506E0"
"5.439706778E0,3.274688721E-1,-1.631515503E0,8.141220093E0,8.309545312E0"
"5.443613028E0,1.742401123E-1,-1.459136963E0,7.777297974E0,7.914910237E0"
"5.447519278E0,1.550903320E-1,-1.325057983E0,7.509155273E0,7.626745347E0"
"5.451456046E0,1.550903320E-1,-1.305908203E0,7.183547974E0,7.302931653E0"
"5.455362296E0,1.550903320E-1,-1.305908203E0,6.685546875E0,6.813661737E0"
"5.459268546E0,1.742401123E-1,-1.382522583E0,6.302474976E0,6.454681954E0"
"5.463174796E0,2.125396729E-1,-1.439987183E0,5.976867676E0,6.151559429E0"
"5.467081046E0,3.274688721E-1,-1.439987183E0,5.651260376E0,5.841022409E0"
"5.470987296E0,3.466186523E-1,-1.439987183E0,5.268188477E0,5.472432494E0"
"5.474893546E0,3.466186523E-1,-1.478286743E0,4.827651978E0,5.060800312E0"
"5.478830314E0,3.657684326E-1,-1.401672363E0,4.367965698E0,4.601912244E0"
"5.482736564E0,3.657684326E-1,-1.305908203E0,3.946578979E0,4.173088595E0"
"5.486642814E0,3.274688721E-1,-1.190979004E0,3.620971680E0,3.825846672E0"
"5.490549064E0,2.700042725E-1,-1.037750244E0,3.276199341E0,3.447217718E0"
"5.494455314E0,3.083190918E-1,-8.653717041E-1,2.988906860E0,3.126898314E0"
"5.498361564E0,2.700042725E-1,-7.121429443E-1,2.759063721E0,2.862251298E0"
"5.502267814E0,1.933898926E-1,-6.355285645E-1,2.682449341E0,2.763481622E0"
"5.506204581E0,1.359252930E-1,-5.780639648E-1,2.778213501E0,2.840968829E0"
"5.510110831E0,5.931091309E-2,-4.822998047E-1,2.931442261E0,2.971444870E0"
"5.514017081E0,1.861572266E-3,-3.865356445E-1,2.912292480E0,2.937832664E0"
"5.517923331E0,2.101135254E-2,-3.099212646E-1,2.624984741E0,2.643300505E0"
"5.521829581E0,1.359252930E-1,-2.141571045E-1,2.165298462E0,2.180104672E0"
"5.525735831E0,2.508544922E-1,-1.758422852E-1,1.628997803E0,1.657553114E0"
"5.529642081E0,5.189971924E-1,-2.261352539E-2,1.130996704E0,1.244597526E0"
"5.533548331E0,7.105407715E-1,1.114654541E-1,7.670898438E-1,1.051532008E0"
"5.537485099E0,8.254547119E-1,2.072296143E-1,4.606323242E-1,9.677301962E-1"
"5.541391349E0,9.212341309E-1,2.263793945E-1,1.541595459E-1,9.610853863E-1"
"5.545297599E0,9.978485107E-1,3.029937744E-1,-1.331329346E-1,1.051299794E0"
"5.549203849E0,9.978485107E-1,2.646942139E-1,-3.438262939E-1,1.088109001E0"
"5.553110099E0,9.978485107E-1,2.072296143E-1,-3.629760742E-1,1.081849062E0"
"5.557016349E0,9.595336914E-1,1.306152344E-1,-7.568359375E-2,9.713358074E-1"
"5.560922599E0,8.254547119E-1,5.400085449E-2,5.372467041E-1,9.863699077E-1"
"5.564859366E0,6.147766113E-1,-1.375427246E-1,1.322540283E0,1.464916750E0"
"5.568765616E0,3.274688721E-1,-3.482208252E-1,2.184448242E0,2.236136787E0"
"5.572671866E0,2.317047119E-1,-5.397644043E-1,3.027206421E0,3.083668497E0"
"5.576578116E0,1.742401123E-1,-8.270721436E-1,3.697586060E0,3.792960666E0"
"5.580484366E0,1.550903320E-1,-1.076065063E0,4.291351318E0,4.426925024E0"
"5.584390616E0,1.167755127E-1,-1.439987183E0,5.268188477E0,5.462692507E0"
"5.588296866E0,-2.279968262E-1,-2.033752441E0,6.474853516E0,6.790571375E0"
"5.592233634E0,-5.152893066E-1,-2.570053101E0,7.700683594E0,8.134569676E0"
"5.596139884E0,-5.152893066E-1,-2.876510620E0,8.792449951E0,9.265366294E0"
"5.600046134E0,-5.536041260E-1,-3.240417480E0,9.960815430E0,1.048926246E1"
"5.603952384E0,-5.919036865E-1,-3.489425659E0,1.112918091E1,1.167840353E1"
"5.607858634E0,-5.727539062E-1,-3.776718140E0,1.218263245E1,1.276746569E1"
"5.611764884E0,-5.919036865E-1,-4.044876099E0,1.314031982E1,1.376151800E1"
"5.615671134E0,-6.110687256E-1,-4.274719238E0,1.400222778E1,1.465295235E1"
"5.619607902E0,-7.259826660E-1,-4.600326538E0,1.488330078E1,1.559495743E1"
"5.623483634E0,-9.749755859E-1,-4.849319458E0,1.587928772E1,1.663184461E1"
"5.627420402E0,-1.089904785E0,-5.136627197E0,1.695188904E1,1.774653131E1"
"5.631326652E0,-1.109054565E0,-5.462234497E0,1.792872620E1,1.877512266E1"
"5.635232902E0,-1.089904785E0,-5.787857056E0,1.880978394E1,1.971028040E1"
"5.639139152E0,-1.032440186E0,-5.998550415E0,1.961424255E1,2.053696791E1"
"5.643045402E0,-1.109054565E0,-6.132614136E0,2.047615051E1,2.140354405E1"
"5.646951652E0,-1.204818726E0,-6.247543335E0,2.133805847E1,2.226647986E1"
"5.650857902E0,-1.243133545E0,-6.324157715E0,2.214251709E1,2.306147035E1"
"5.654764152E0,-1.185668945E0,-6.305007935E0,2.273628235E1,2.362408667E1"
"5.658700919E0,-1.128204346E0,-6.209228516E0,2.310020447E1,2.394674947E1"
"5.662607169E0,-1.128204346E0,-6.132614136E0,2.334919739E1,2.416747442E1"
"5.666513419E0,-1.147369385E0,-5.998550415E0,2.331088257E1,2.409764116E1"
"5.670419669E0,-1.070755005E0,-5.749542236E0,2.308103943E1,2.381046269E1"
"5.674325919E0,-1.032440186E0,-5.481399536E0,2.267881775E1,2.335466652E1"
"5.678232169E0,-9.749755859E-1,-5.194091797E0,2.212336731E1,2.274582485E1"
"5.682138419E0,-8.792114258E-1,-5.021713257E0,2.129975891E1,2.190137773E1"
"5.686075187E0,-7.068328857E-1,-4.791870117E0,2.036123657E1,2.092944306E1"
"5.689981437E0,-4.003753662E-1,-4.542861938E0,1.936524963E1,1.989499405E1"
"5.693887687E0,-7.475280762E-2,-4.178955078E0,1.829263306E1,1.876405281E1"
"5.697793937E0,1.167755127E-1,-3.795883179E0,1.733496094E1,1.774607665E1"
"5.701700187E0,5.931091309E-2,-3.470260620E0,1.645388794E1,1.681596429E1"
"5.705606437E0,-1.130676270E-1,-3.278732300E0,1.563029480E1,1.597087929E1"
"5.709512687E0,-1.896820068E-1,-3.125503540E0,1.484498596E1,1.517163010E1"
"5.713449454E0,-1.513824463E-1,-2.895660400E0,1.413630676E1,1.443062489E1"
"5.717355704E0,-1.130676270E-1,-2.780731201E0,1.342762756E1,1.371300231E1"
"5.721261954E0,2.101135254E-2,-2.819046021E0,1.268063354E1,1.299022436E1"
"5.725168204E0,1.359252930E-1,-2.876510620E0,1.195278931E1,1.229479407E1"
"5.729074454E0,2.125396729E-1,-2.857345581E0,1.126325989E1,1.162198865E1"
"5.732980704E0,2.317047119E-1,-2.799896240E0,1.068865967E1,1.105172165E1"
"5.736886954E0,1.933898926E-1,-2.684967041E0,1.024812317E1,1.059577634E1"
"5.740793204E0,1.359252930E-1,-2.608352661E0,9.807586670E0,1.014942046E1"
"5.744699454E0,1.167755127E-1,-2.550888062E0,9.405364990E0,9.745848194E0"
"5.748636222E0,1.167755127E-1,-2.416824341E0,9.003143311E0,9.322621192E0"
"5.752542472E0,1.167755127E-1,-2.244430542E0,8.466842651E0,8.760053051E0"
"5.756448722E0,1.167755127E-1,-2.186981201E0,7.873077393E0,8.172017555E0"
"5.760354972E0,1.167755127E-1,-2.186981201E0,7.336776733E0,7.656684408E0"
"5.764261222E0,1.742401123E-1,-2.148666382E0,6.762161255E0,7.097460932E0"
"5.768167472E0,2.700042725E-1,-2.091201782E0,6.206710815E0,6.555096212E0"
"5.772073722E0,3.849334717E-1,-1.957138062E0,5.804489136E0,6.137642650E0"
"5.776010489E0,4.232330322E-1,-1.803909302E0,5.478866577E0,5.783700713E0"
"5.779916739E0,4.040832520E-1,-1.612365723E0,5.095794678E0,5.360049430E0"
"5.784036612E0,4.423828125E-1,-1.497436523E0,4.578659058E0,4.837575577E0"
"5.787729239E0,4.806976318E-1,-1.382522583E0,4.157272339E0,4.407420130E0"
"5.791635489E0,5.189971924E-1,-1.267593384E0,3.735885620E0,3.979069293E0"
"5.795541739E0,5.764617920E-1,-1.190979004E0,3.295364380E0,3.551079495E0"
"5.799447989E0,6.722259521E-1,-9.994506836E-1,2.988906860E0,3.222476318E0"
"5.803384757E0,7.488403320E-1,-8.270721436E-1,2.797363281E0,3.011652620E0"
"5.807291007E0,7.871551514E-1,-7.504577637E-1,2.605834961E0,2.823681273E0"
"5.811197257E0,8.637695312E-1,-5.972290039E-1,2.433441162E0,2.650361518E0"
"5.815103507E0,8.829193115E-1,-3.865356445E-1,2.241912842E0,2.440313403E0"
"5.819009757E0,8.446197510E-1,-1.949920654E-1,2.050369263E0,2.226076940E0"
"5.822916007E0,7.296905518E-1,-3.463745117E-3,1.935455322E0,2.068440863E0"
"5.826852775E0,6.530761719E-1,1.689147949E-1,1.820526123E0,1.941482954E0"
"5.830759025E0,5.956115723E-1,3.221435547E-1,1.686462402E0,1.817329098E0"
"5.834665275E0,4.998474121E-1,4.179229736E-1,1.533233643E0,1.665926904E0"
"5.838571525E0,5.764617920E-1,5.519866943E-1,1.456619263E0,1.660944666E0"
"5.842477775E0,5.764617920E-1,6.477661133E-1,1.360839844E0,1.613627657E0"
"5.846384025E0,5.381622314E-1,7.435302734E-1,1.380004883E0,1.657368194E0"
"5.850290275E0,5.956115723E-1,8.392944336E-1,1.380004883E0,1.721505669E0"
"5.854227042E0,7.105407715E-1,7.818298340E-1,1.188461304E0,1.590146643E0"
"5.858133292E0,8.637695312E-1,7.626800537E-1,8.628540039E-1,1.439547047E0"
"5.862039542E0,9.403839111E-1,7.243804932E-1,8.245391846E-1,1.445307533E0"
"5.865945792E0,9.786834717E-1,6.477661133E-1,9.777679443E-1,1.527564214E0"
"5.869852042E0,9.020690918E-1,5.328369141E-1,1.111846924E0,1.527693492E0"
"5.873758292E0,8.446197510E-1,4.370727539E-1,1.245925903E0,1.567401184E0"
"5.877908683E0,9.595336914E-1,7.243804932E-1,1.533233643E0,1.948393545E0"
"5.881601310E0,8.637695312E-1,6.669158936E-1,1.935455322E0,2.221905020E0"
"5.885507560E0,6.913909912E-1,3.221435547E-1,2.510055542E0,2.623390325E0"
"5.889413810E0,4.998474121E-1,-4.176330566E-2,3.180435181E0,3.219745261E0"
"5.893320060E0,4.040832520E-1,-2.333068848E-1,4.004043579E0,4.031138842E0"
"5.897226310E0,2.317047119E-1,-5.589141846E-1,4.885116577E0,4.922442088E0"
"5.901132560E0,1.742401123E-1,-1.076065063E0,5.536331177E0,5.642626918E0"
"5.905038810E0,1.167755127E-1,-1.535751343E0,6.149246216E0,6.339195354E0"
"5.908975577E0,5.931091309E-2,-1.899673462E0,7.049468994E0,7.301184161E0"
"5.912881827E0,-3.645324707E-2,-2.206130981E0,8.294448853E0,8.582903035E0"
"5.916788077E0,-2.662963867E-1,-2.570053101E0,9.520278931E0,9.864674228E0"
"5.920694327E0,-5.152893066E-1,-2.876510620E0,1.089933777E1,1.128429884E1"
"5.924600577E0,-7.451324463E-1,-3.202117920E0,1.275724792E1,1.317407136E1"
"5.928506827E0,-1.147369385E0,-3.642654419E0,1.480668640E1,1.529128346E1"
"5.932443595E0,-1.549591064E0,-4.159790039E0,1.670289612E1,1.728270304E1"
"5.936349845E0,-1.798583984E0,-4.657791138E0,1.852247620E1,1.918364009E1"
"5.940256095E0,-1.990127563E0,-5.404785156E0,2.038038635E1,2.117858490E1"
"5.944162345E0,-1.913513184E0,-6.094314575E0,2.181690979E1,2.273279032E1"
"5.948068595E0,-1.836898804E0,-6.745529175E0,2.287034607E1,2.391503900E1"
"5.951974845E0,-1.951812744E0,-7.358444214E0,2.378973389E1,2.497814470E1"
"5.955881095E0,-2.047576904E0,-7.779830933E0,2.447926331E1,2.576727911E1"
"5.959817862E0,-2.085891724E0,-7.971359253E0,2.505386353E1,2.637403250E1"
"5.963724112E0,-2.009277344E0,-7.952209473E0,2.539863586E1,2.669017675E1"
"5.967630362E0,-1.913513184E0,-7.741516113E0,2.549440002E1,2.671248841E1"
"5.971780753E0,-1.836898804E0,-7.569137573E0,2.530285645E1,2.647452710E1"
"5.975442862E0,-1.817733765E0,-7.300994873E0,2.472825623E1,2.584754027E1"
"5.979349112E0,-1.817733765E0,-6.879608154E0,2.392379761E1,2.495959247E1"
"5.983255362E0,-1.894348145E0,-6.477386475E0,2.300442505E1,2.397391629E1"
"5.987192130E0,-2.066741943E0,-6.151779175E0,2.206590271E1,2.300043199E1"
"5.991098380E0,-2.028427124E0,-5.749542236E0,2.099330139E1,2.186070575E1"
"5.995004630E0,-1.817733765E0,-5.174942017E0,1.982493591E1,2.056969287E1"
"5.998910880E0,-1.760284424E0,-4.696090698E0,1.859909058E1,1.926338598E1"
"6.002817130E0,-1.453826904E0,-4.178955078E0,1.739242554E1,1.794641313E1"
"6.006723380E0,-1.032440186E0,-3.527725220E0,1.631982422E1,1.672864132E1"
"6.010629630E0,-7.259826660E-1,-2.933959961E0,1.530467224E1,1.560026167E1"
"6.014566398E0,-5.536041260E-1,-2.531738281E0,1.432783508E1,1.456032398E1"
"6.018472648E0,-2.279968262E-1,-2.186981201E0,1.325523376E1,1.343637196E1"
"6.022378898E0,9.762573242E-2,-1.976287842E0,1.216348267E1,1.232337433E1"
"6.026285148E0,3.466186523E-1,-1.823059082E0,1.124411011E1,1.139621433E1"
"6.030191398E0,5.764617920E-1,-1.669830322E0,1.059288025E1,1.073916912E1"
"6.034097648E0,5.764617920E-1,-1.650665283E0,9.960815430E0,1.011310279E1"
"6.038003898E0,4.423828125E-1,-1.688980103E0,9.443664551E0,9.603705352E0"
"6.041910148E0,2.891540527E-1,-1.708129883E0,9.060592651E0,9.224730725E0"
"6.045846915E0,2.125396729E-1,-1.593215942E0,8.811599731E0,8.956997264E0"
"6.049753165E0,1.550903320E-1,-1.535751343E0,8.562606812E0,8.700621852E0"
"6.053659415E0,1.933898926E-1,-1.535751343E0,8.179534912E0,8.324705593E0"
"6.057565665E0,2.125396729E-1,-1.535751343E0,7.758148193E0,7.911546542E0"
"6.061471915E0,2.891540527E-1,-1.554901123E0,7.202697754E0,7.374292000E0"
"6.065622306E0,4.232330322E-1,-1.574050903E0,6.628082275E0,6.825557640E0"
"6.069314933E0,5.189971924E-1,-1.554901123E0,6.225860596E0,6.438044404E0"
"6.073221183E0,5.573120117E-1,-1.497436523E0,5.900253296E0,6.112765477E0"
"6.077127433E0,4.615478516E-1,-1.420822144E0,5.612945557E0,5.808349146E0"
"6.081033683E0,3.657684326E-1,-1.344207764E0,5.440567017E0,5.616088543E0"
"6.084939933E0,2.700042725E-1,-1.267593384E0,5.229873657E0,5.388067721E0"
"6.088846183E0,1.550903320E-1,-1.210144043E0,5.076644897E0,5.221190001E0"
"6.092782950E0,7.847595215E-2,-1.095214844E0,4.923416138E0,5.044371169E0"
